ID;Aktywny (0 lub 1);Nazwa;Kategorie (x,y,z…);Cena zawiera podatek. (brutto);ID reguły podatku;Koszt własny;W sprzedaży (0 lub 1);Wartość rabatu;Procent rabatu;Rabat od dnia (rrrr-mm-dd);Rabat do dnia (rrrr-mm-dd);Indeks #;Kod dostawcy #;Dostawca;Marka;EAN13;UPC;Ecotax;Szerokość;Wysokość;Głębokość;Waga;Czas dostawy produktów dostępnych w magazynie:;Czas dostawy wyprzedanych produktów z możliwością rezerwacji:;Ilość;Minimalna ilość;Niski poziom produktów w magazynie;Wyślij do mnie e-mail, gdy ilość jest poniżej tego poziomu;Widoczność;Dodatkowe koszty przesyłki;Jednostka dla ceny za jednostkę;Cena za jednostkę;Podsumowanie;Opis;Tagi (x,y,z…);Meta-tytuł;Słowa kluczowe meta;Opis meta;Przepisany URL;Etykieta, gdy w magazynie;Etykieta kiedy dozwolone ponowne zamówienie;Dostępne do zamówienia (0 = Nie, 1 = Tak);Data dostępności produktu;Data wytworzenia produktu;Pokaż cenę (0 = Nie, 1 = Tak);Adresy URL zdjęcia (x,y,z…);Tekst alternatywny dla zdjęć (x,y,z…);Usuń istniejące zdjęcia (0 = Nie, 1 = Tak);Cecha(Nazwa:Wartość:Pozycja:Indywidualne);Dostępne tylko online (0 = Nie, 1 = Tak);Stan:;Konfigurowalny (0 = Nie, 1 = Tak);Można wgrywać pliki (0 = Nie, 1 = Tak);Pola tekstowe (0 = Nie, 1 = Tak);Akcja kiedy brak na stanie;Wirtualny produkt (0 = No, 1 = Yes);Adres URL pliku;Ilość dozwolonych pobrań;Data wygaśnięcia (rrrr-mm-dd);Liczba dni;ID / Nazwa sklepu;Zaawansowane zarządzanie magazynem;Zależny od stanu magazynowego;Magazyn;Akcesoria (x,y,z…)
23;1;REYKJAVIK W02073CP Cosmo Light;KINKIETY;599.00;1;;0;;;;;;;;Cosmo Light;;;;;;;;;;4-8;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Cosmo Light</dd><dt>Nr katalogowy:</dt><dd>W02073CP</dd><dt>EAN:</dt><dd>5902115962073</dd><dt>Wysyłka:</dt><dd>4-8 dni roboczych</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal, szkło</dd><dt>Wysokość</dt><dd>56 cm</dd><dt>Szerokość</dt><dd>22 cm</dd><dt>Odległość od ściany</dt><dd>15 cm</dd><dt>Źródło światła</dt><dd>2 x E14 max 60W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Cosmo Light;Meta title-23;Meta keywords-23;Meta description-23;nowoczesne-kinkiety-scienne,29;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/reykjavik_w02073cp.png, https://www.imperiumlamp.pl/files/producers/cosmo_lighting_imperium.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
24;1;EYE SPOT silver 1 6138 Nowodvorski;KINKIETY;69.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;207;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>6138</dd><dt>EAN:</dt><dd>5903139613897</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>stal, chrom</dd><dt>Wysokość</dt><dd>8 cm</dd><dt>Średnica</dt><dd>7 cm</dd><dt>Odległość od ściany</dt><dd>14 cm</dd><dt>Źródło światła</dt><dd>1 x GU10 max 10W, only LED</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-24;Meta keywords-24;Meta description-24;nowoczesne-kinkiety-scienne,29;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/eye6138.jpg, https://www.imperiumlamp.pl/files/100/img_2D_0003-5.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
25;1;BERGEN white 9706 Nowodvorski;KINKIETY;99.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;435;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>9706</dd><dt>EAN:</dt><dd>5903139970693</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>stal lakierowana</dd><dt>Wysokość</dt><dd>23 cm</dd><dt>Szerokość</dt><dd>11,5 cm</dd><dt>Odległość od ściany</dt><dd>7 cm</dd><dt>Źródło światła</dt><dd>2 x GU10 max 35W IP20</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-25;Meta keywords-25;Meta description-25;nowoczesne-kinkiety-scienne,29;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/BERGEN_white_9706.jpg, https://www.imperiumlamp.pl/files/100/1-76.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
26;1;STICKS black-copper kinkiet 6267 Nowodvorski;KINKIETY;129.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;179;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>6267</dd><dt>EAN:</dt><dd>5903139626798</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>stal</dd><dt>Szerokość</dt><dd>36.5 cm</dd><dt>Odległość od ściany</dt><dd>10 cm</dd><dt>Źródło światła</dt><dd>2 x E27 max 60W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-26;Meta keywords-26;Meta description-26;nowoczesne-kinkiety-scienne,29;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/STICKS_black-copper_kinkiet_6267.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
27;1;EYE FLEX S black 9068 Nowodvorski;KINKIETY;119.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;830;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>9068</dd><dt>EAN:</dt><dd>5903139906890</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>stal</dd><dt>Wysokość</dt><dd>9.5 cm</dd><dt>Średnica</dt><dd>5.5 cm</dd><dt>Odległość od ściany</dt><dd>23 cm</dd><dt>Źródło światła</dt><dd>1 x GU10 max 10W, only LED</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-27;Meta keywords-27;Meta description-27;nowoczesne-kinkiety-scienne,29;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/eye_flex_9068.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
28;1;EKELUND kinkiet 104636 Markslojd;KINKIETY;239.00;1;;0;;;;;;;;Markslojd;;;;;;;;;;3;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Markslojd</dd><dt>Nr katalogowy:</dt><dd>104636</dd><dt>EAN:</dt><dd>7330024528543</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>stal</dd><dt>Wysokość</dt><dd>29 cm</dd><dt>Szerokość</dt><dd>18 cm</dd><dt>Odległość od ściany</dt><dd>40 cm</dd><dt>Źródło światła</dt><dd>1 x E27 max 40W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Markslojd;Meta title-28;Meta keywords-28;Meta description-28;nowoczesne-kinkiety-scienne,29;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/104636_ekelund.jpg, https://www.imperiumlamp.pl/files/producers/Markslojd_logo_w_Imperiumlamp.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
29;1;ALICE black 107224 Markslojd;KINKIETY;169.00;1;;0;;;;;;;;Markslojd;;;;;;;;;;587;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Markslojd</dd><dt>Nr katalogowy:</dt><dd>107224</dd><dt>EAN:</dt><dd>7330024573611</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal</dd><dt>Wysokość</dt><dd>18 cm</dd><dt>Szerokość</dt><dd>5.5 cm</dd><dt>Odległość od ściany</dt><dd>55 cm</dd><dt>Źródło światła</dt><dd>1 x GU10 max 35W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Markslojd;Meta title-29;Meta keywords-29;Meta description-29;nowoczesne-kinkiety-scienne,29;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/107224.jpg, https://www.imperiumlamp.pl/files/producers/Markslojd_logo_w_Imperiumlamp.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
30;1;TRAME LED black C808WL-L3B Maytoni;KINKIETY;268.63;1;;0;;;;;;;;Maytoni;;;;;;;;;;6-12;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Maytoni</dd><dt>Nr katalogowy:</dt><dd>C808WL-L3B</dd><dt>EAN:</dt><dd>4251110062853</dd><dt>Wysyłka:</dt><dd>6-12 dni roboczych</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal</dd><dt>Wysokość</dt><dd>20.5 cm</dd><dt>Szerokość</dt><dd>24.5 cm</dd><dt>Odległość od ściany</dt><dd>7.5 cm</dd><dt>Źródło światła</dt><dd>LED 3W 150lm 3000K</dd></dl>;Maytoni;Meta title-30;Meta keywords-30;Meta description-30;nowoczesne-kinkiety-scienne,29;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/C808WL-L3B_on_w.png.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
31;1;MILL black-gold III 9136 Nowodvorski;KINKIETY;219.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;24;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>9136</dd><dt>EAN:</dt><dd>5903139913690</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>stal</dd><dt>Wysokość</dt><dd>40 cm</dd><dt>Odległość od ściany</dt><dd>15.5 cm</dd><dt>Źródło światła</dt><dd>3 x E27 max 60W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-31;Meta keywords-31;Meta description-31;nowoczesne-kinkiety-scienne,29;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/9136-1-1.jpg, https://www.imperiumlamp.pl/files/100/9136-2.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
32;1;EYE FLEX S white 9070 Nowodvorski;KINKIETY;119.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;417;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>9070</dd><dt>EAN:</dt><dd>5903139907095</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>stal</dd><dt>Wysokość</dt><dd>9.5 cm</dd><dt>Średnica</dt><dd>5.5 cm</dd><dt>Odległość od ściany</dt><dd>23 cm</dd><dt>Źródło światła</dt><dd>1 x GU10 max 10W, only LED</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-32;Meta keywords-32;Meta description-32;nowoczesne-kinkiety-scienne,29;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/eye_flex_9070.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
33;1;TECHNO black-white kinkiet 9145 Nowodvorski;KINKIETY;239.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;6;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>9145</dd><dt>EAN:</dt><dd>5903139914598</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>stal</dd><dt>Wysokość</dt><dd>41 cm</dd><dt>Szerokość</dt><dd>70 cm</dd><dt>Źródło światła</dt><dd>1 x E27 max 60W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-33;Meta keywords-33;Meta description-33;nowoczesne-kinkiety-scienne,29;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/TECHNO_black-white_kinkiet_9145.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
34;1;CLUB 6465 Nowodvorski;KINKIETY;15.06;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;40;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>6465</dd><dt>EAN:</dt><dd>5903139646598</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>szkło</dd><dt>Wysokość</dt><dd>30 cm</dd><dt>Szerokość</dt><dd>13 cm</dd><dt>Źródło światła</dt><dd>1 x E27 max 60W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-34;Meta keywords-34;Meta description-34;nowoczesne-kinkiety-scienne,29;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/CLUB_6465.jpg, https://www.imperiumlamp.pl/files/100/15.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
35;1;CYKLOP black 2750 TK Lighting;KINKIETY;176.00;1;;0;;;;;;;;TK Lighting;;;;;;;;;;37;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>TK Lighting</dd><dt>Nr katalogowy:</dt><dd>2750</dd><dt>EAN:</dt><dd>5901780527501</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal</dd><dt>Wysokość</dt><dd>25 cm</dd><dt>Szerokość</dt><dd>9.5 cm</dd><dt>Odległość od ściany</dt><dd>25 cm</dd><dt>Źródło światła</dt><dd>1 x E27 max 60W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;TK Lighting;Meta title-35;Meta keywords-35;Meta description-35;nowoczesne-kinkiety-scienne,29;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/2750_CYKLOP_BLACK.jpg, https://www.imperiumlamp.pl/files/producers/tk_lighting_logotyp1.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
36;1;HYDRIA 4148 TK Lighting;KINKIETY;197.00;1;;0;;;;;;;;TK Lighting;;;;;;;;;;12;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>TK Lighting</dd><dt>Nr katalogowy:</dt><dd>4148</dd><dt>EAN:</dt><dd>5901780541484</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal</dd><dt>Wysokość</dt><dd>30 cm</dd><dt>Szerokość</dt><dd>5 cm</dd><dt>Odległość od ściany</dt><dd>26 cm</dd><dt>Źródło światła</dt><dd>1 x E27 max 60W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;TK Lighting;Meta title-36;Meta keywords-36;Meta description-36;nowoczesne-kinkiety-scienne,29;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/HYDRIA_4148.jpg, https://www.imperiumlamp.pl/files/producers/tk_lighting_logotyp1.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
37;1;HAGA graphite 9710 Nowodvorski;KINKIETY;99.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;1433;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>9710</dd><dt>EAN:</dt><dd>5903139971096</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>stal lakierowana</dd><dt>Wysokość</dt><dd>15 cm</dd><dt>Szerokość</dt><dd>25.5 cm</dd><dt>Odległość od ściany</dt><dd>4 cm</dd><dt>Źródło światła</dt><dd>2 x G9 max 40W  IP20</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-37;Meta keywords-37;Meta description-37;nowoczesne-kinkiety-scienne,29;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/HAGA_graphite_9710.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
38;1;ERICH kinkiet MOD221-WL-01-G Maytoni;KINKIETY;223.86;1;;0;;;;;;;;Maytoni;;;;;;;;;;6-12;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Maytoni</dd><dt>Nr katalogowy:</dt><dd>MOD221-WL-01-G</dd><dt>EAN:</dt><dd>4251110011868</dd><dt>Wysyłka:</dt><dd>6-12 dni roboczych</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal, szkło</dd><dt>Wysokość</dt><dd>27 cm</dd><dt>Szerokość</dt><dd>15 cm</dd><dt>Odległość od ściany</dt><dd>19 cm</dd><dt>Źródło światła</dt><dd>1 x E14 max 40W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Maytoni;Meta title-38;Meta keywords-38;Meta description-38;nowoczesne-kinkiety-scienne,29;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/MOD221-WL-01-G_off_(w).jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
39;1;NOSTALGIA kinkiet MOD048WL-02G Maytoni;KINKIETY;481.30;1;;0;;;;;;;;Maytoni;;;;;;;;;;6-12;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Maytoni</dd><dt>Nr katalogowy:</dt><dd>MOD048WL-02G</dd><dt>EAN:</dt><dd>4251110077758</dd><dt>Wysyłka:</dt><dd>6-12 dni roboczych</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>~230V</dd><dt>Materiał</dt><dd>metal, szkło</dd><dt>Wysokość</dt><dd>42 cm</dd><dt>Szerokość</dt><dd>17.5 cm</dd><dt>Źródło światła</dt><dd>2 x E14 max 40W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Maytoni;Meta title-39;Meta keywords-39;Meta description-39;nowoczesne-kinkiety-scienne,29;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/a468b13b513cf92d5c4c71e5a7e2170c.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
40;1;ENZO LED chrome 4267 TK Lighting;KINKIETY;153.87;1;;0;;;;;;;;TK Lighting;;;;;;;;;;1;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>TK Lighting</dd><dt>Nr katalogowy:</dt><dd>4267</dd><dt>EAN:</dt><dd>5901780542672</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>~230V</dd><dt>Materiał</dt><dd>metal, abażur</dd><dt>Wysokość</dt><dd>14 cm</dd><dt>Szerokość</dt><dd>14 cm</dd><dt>Odległość od ściany</dt><dd>16 cm</dd><dt>Źródło światła</dt><dd>1 x COB 3W LED 4000K</dd></dl>;TK Lighting;Meta title-40;Meta keywords-40;Meta description-40;nowoczesne-kinkiety-scienne,29;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/4267_ENZO.jpg, https://www.imperiumlamp.pl/files/producers/tk_lighting_logotyp1.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
41;1;WORKSHOP kinkiet A 6605 Nowodvorski;KINKIETY;119.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;67;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>6605</dd><dt>EAN:</dt><dd>5903139660594</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>stal</dd><dt>Wysokość</dt><dd>45 cm</dd><dt>Źródło światła</dt><dd>1 x E27 max 60W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-41;Meta keywords-41;Meta description-41;nowoczesne-kinkiety-scienne,29;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/WORKSHOP_kinkiet_A_6605.jpg, https://www.imperiumlamp.pl/files/producers/nowodvorski-logo-n.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
42;1;GALAXY kinkiet 1735 TK Lighting;KINKIETY;121.00;1;;0;;;;;;;;TK Lighting;;;;;;;;;;41;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>TK Lighting</dd><dt>Nr katalogowy:</dt><dd>1735</dd><dt>EAN:</dt><dd>5901780517359</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal, tworzywo sztuczne</dd><dt>Wysokość</dt><dd>20 cm</dd><dt>Szerokość</dt><dd>19 cm</dd><dt>Odległość od ściany</dt><dd>19 cm</dd><dt>Źródło światła</dt><dd>1 x E27 max 60W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;TK Lighting;Meta title-42;Meta keywords-42;Meta description-42;nowoczesne-kinkiety-scienne,29;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/1735_GALAXY.jpg, https://www.imperiumlamp.pl/files/producers/tk_lighting_logotyp1.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
43;1;FJALLBACKA kinkiet 104049 Markslojd;KINKIETY;169.00;1;;0;;;;;;;;Markslojd;;;;;;;;;;321;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Markslojd</dd><dt>Nr katalogowy:</dt><dd>104049</dd><dt>EAN:</dt><dd>7330024521346</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal</dd><dt>Wysokość</dt><dd>17 cm</dd><dt>Szerokość</dt><dd>12 cm</dd><dt>Źródło światła</dt><dd>1 x E14 max 40W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Markslojd;Meta title-43;Meta keywords-43;Meta description-43;nowoczesne-kinkiety-scienne,29;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/miljo_Fjallbacka_2.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
44;1;NARWIK black 9703 Nowodvorski;KINKIETY;99.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;426;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>9703</dd><dt>EAN:</dt><dd>5903139970396</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>stal lakierowana</dd><dt>Wysokość</dt><dd>24.5 cm</dd><dt>Szerokość</dt><dd>14 cm</dd><dt>Odległość od ściany</dt><dd>9.5 cm</dd><dt>Źródło światła</dt><dd>2 x GU10 max 35W IP20</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-44;Meta keywords-44;Meta description-44;nowoczesne-kinkiety-scienne,29;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/NARWIK_black_9703.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
45;1;DALLAS gold MOD547WL-05G Maytoni;KINKIETY;654.79;1;;0;;;;;;;;Maytoni;;;;;;;;;;6-12;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Maytoni</dd><dt>Nr katalogowy:</dt><dd>MOD547WL-05G</dd><dt>EAN:</dt><dd>4251110026893</dd><dt>Wysyłka:</dt><dd>6-12 dni roboczych</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal, szkło</dd><dt>Wysokość</dt><dd>22 cm</dd><dt>Szerokość</dt><dd>38 cm x 22 cm</dd><dt>Źródło światła</dt><dd> 5 x G9 max 28W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Maytoni;Meta title-45;Meta keywords-45;Meta description-45;nowoczesne-kinkiety-scienne,29;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/MOD547WL-05G_on_w_(3)_standard.jpeg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
46;1;LAGOS LED white kinkiet 2449 TK Lighting;KINKIETY;133.00;1;;0;;;;;;;;TK Lighting;;;;;;;;;;43;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>TK Lighting</dd><dt>Nr katalogowy:</dt><dd>2449</dd><dt>EAN:</dt><dd>5901780524494</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>tworzywo, metal</dd><dt>Wysokość</dt><dd>10cm - 38 cm</dd><dt>Szerokość</dt><dd>max 36 cm</dd><dt>Źródło światła</dt><dd>LED 3W 270Lm, 4000 K</dd></dl>;TK Lighting;Meta title-46;Meta keywords-46;Meta description-46;nowoczesne-kinkiety-scienne,29;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/2449_LAGOS.jpg, https://www.imperiumlamp.pl/files/producers/tk_lighting_logotyp1.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
